image_id,image_path,class_id,class_name
train_butterfly_00344,images/train/butterfly/butterfly_00344.png,1,butterfly
train_butterfly_00345,images/train/butterfly/butterfly_00345.png,1,butterfly
train_butterfly_00346,images/train/butterfly/butterfly_00346.png,1,butterfly
train_butterfly_00347,images/train/butterfly/butterfly_00347.png,1,butterfly
train_butterfly_00348,images/train/butterfly/butterfly_00348.png,1,butterfly
train_butterfly_00349,images/train/butterfly/butterfly_00349.png,1,butterfly
train_butterfly_00350,images/train/butterfly/butterfly_00350.png,1,butterfly
train_butterfly_00351,images/train/butterfly/butterfly_00351.png,1,butterfly
train_butterfly_00352,images/train/butterfly/butterfly_00352.png,1,butterfly
train_butterfly_00353,images/train/butterfly/butterfly_00353.png,1,butterfly
train_butterfly_00354,images/train/butterfly/butterfly_00354.png,1,butterfly
train_butterfly_00355,images/train/butterfly/butterfly_00355.png,1,butterfly
train_butterfly_00356,images/train/butterfly/butterfly_00356.png,1,butterfly
train_butterfly_00357,images/train/butterfly/butterfly_00357.png,1,butterfly
train_butterfly_00358,images/train/butterfly/butterfly_00358.png,1,butterfly
train_butterfly_00359,images/train/butterfly/butterfly_00359.png,1,butterfly
train_butterfly_00360,images/train/butterfly/butterfly_00360.png,1,butterfly
train_butterfly_00361,images/train/butterfly/butterfly_00361.png,1,butterfly
train_butterfly_00362,images/train/butterfly/butterfly_00362.png,1,butterfly
train_butterfly_00363,images/train/butterfly/butterfly_00363.png,1,butterfly
train_butterfly_00364,images/train/butterfly/butterfly_00364.png,1,butterfly
train_butterfly_00365,images/train/butterfly/butterfly_00365.png,1,butterfly
train_butterfly_00366,images/train/butterfly/butterfly_00366.png,1,butterfly
train_butterfly_00367,images/train/butterfly/butterfly_00367.png,1,butterfly
train_butterfly_00368,images/train/butterfly/butterfly_00368.png,1,butterfly
train_butterfly_00369,images/train/butterfly/butterfly_00369.png,1,butterfly
train_butterfly_00370,images/train/butterfly/butterfly_00370.png,1,butterfly
train_butterfly_00371,images/train/butterfly/butterfly_00371.png,1,butterfly
train_butterfly_00372,images/train/butterfly/butterfly_00372.png,1,butterfly
train_butterfly_00373,images/train/butterfly/butterfly_00373.png,1,butterfly
train_butterfly_00374,images/train/butterfly/butterfly_00374.png,1,butterfly
train_cat_00000,images/train/cat/cat_00000.png,2,cat
train_cat_00001,images/train/cat/cat_00001.png,2,cat
train_cat_00002,images/train/cat/cat_00002.png,2,cat
train_cat_00003,images/train/cat/cat_00003.png,2,cat
train_cat_00004,images/train/cat/cat_00004.png,2,cat
train_cat_00005,images/train/cat/cat_00005.png,2,cat
train_cat_00006,images/train/cat/cat_00006.png,2,cat
train_cat_00007,images/train/cat/cat_00007.png,2,cat
train_cat_00008,images/train/cat/cat_00008.png,2,cat
train_cat_00009,images/train/cat/cat_00009.png,2,cat
train_cat_00010,images/train/cat/cat_00010.png,2,cat
train_cat_00011,images/train/cat/cat_00011.png,2,cat
train_cat_00012,images/train/cat/cat_00012.png,2,cat
train_cat_00013,images/train/cat/cat_00013.png,2,cat
train_cat_00014,images/train/cat/cat_00014.png,2,cat
train_cat_00015,images/train/cat/cat_00015.png,2,cat
train_cat_00016,images/train/cat/cat_00016.png,2,cat
train_cat_00017,images/train/cat/cat_00017.png,2,cat
train_cat_00018,images/train/cat/cat_00018.png,2,cat
train_cat_00019,images/train/cat/cat_00019.png,2,cat
train_cat_00020,images/train/cat/cat_00020.png,2,cat
train_cat_00021,images/train/cat/cat_00021.png,2,cat
train_cat_00022,images/train/cat/cat_00022.png,2,cat
train_cat_00023,images/train/cat/cat_00023.png,2,cat
train_cat_00024,images/train/cat/cat_00024.png,2,cat
train_cat_00025,images/train/cat/cat_00025.png,2,cat
train_cat_00026,images/train/cat/cat_00026.png,2,cat
train_cat_00027,images/train/cat/cat_00027.png,2,cat
train_cat_00028,images/train/cat/cat_00028.png,2,cat
train_cat_00029,images/train/cat/cat_00029.png,2,cat
train_cat_00030,images/train/cat/cat_00030.png,2,cat
train_cat_00031,images/train/cat/cat_00031.png,2,cat
train_cat_00032,images/train/cat/cat_00032.png,2,cat
train_cat_00033,images/train/cat/cat_00033.png,2,cat
train_cat_00034,images/train/cat/cat_00034.png,2,cat
train_cat_00035,images/train/cat/cat_00035.png,2,cat
train_cat_00036,images/train/cat/cat_00036.png,2,cat
train_cat_00037,images/train/cat/cat_00037.png,2,cat
train_cat_00038,images/train/cat/cat_00038.png,2,cat
train_cat_00039,images/train/cat/cat_00039.png,2,cat
train_cat_00040,images/train/cat/cat_00040.png,2,cat
train_cat_00041,images/train/cat/cat_00041.png,2,cat
train_cat_00042,images/train/cat/cat_00042.png,2,cat
train_cat_00043,images/train/cat/cat_00043.png,2,cat
train_cat_00044,images/train/cat/cat_00044.png,2,cat
train_cat_00045,images/train/cat/cat_00045.png,2,cat
train_cat_00046,images/train/cat/cat_00046.png,2,cat
train_cat_00047,images/train/cat/cat_00047.png,2,cat
train_cat_00048,images/train/cat/cat_00048.png,2,cat
train_cat_00049,images/train/cat/cat_00049.png,2,cat
train_cat_00050,images/train/cat/cat_00050.png,2,cat
train_cat_00051,images/train/cat/cat_00051.png,2,cat
train_cat_00052,images/train/cat/cat_00052.png,2,cat
train_cat_00053,images/train/cat/cat_00053.png,2,cat
train_cat_00054,images/train/cat/cat_00054.png,2,cat
train_cat_00055,images/train/cat/cat_00055.png,2,cat
train_cat_00056,images/train/cat/cat_00056.png,2,cat
train_cat_00057,images/train/cat/cat_00057.png,2,cat
train_cat_00058,images/train/cat/cat_00058.png,2,cat
train_cat_00059,images/train/cat/cat_00059.png,2,cat
train_cat_00060,images/train/cat/cat_00060.png,2,cat
train_cat_00061,images/train/cat/cat_00061.png,2,cat
train_cat_00062,images/train/cat/cat_00062.png,2,cat
train_cat_00063,images/train/cat/cat_00063.png,2,cat
train_cat_00064,images/train/cat/cat_00064.png,2,cat
train_cat_00065,images/train/cat/cat_00065.png,2,cat
train_cat_00066,images/train/cat/cat_00066.png,2,cat
train_cat_00067,images/train/cat/cat_00067.png,2,cat
train_cat_00068,images/train/cat/cat_00068.png,2,cat
train_cat_00069,images/train/cat/cat_00069.png,2,cat
train_cat_00070,images/train/cat/cat_00070.png,2,cat
train_cat_00071,images/train/cat/cat_00071.png,2,cat
train_cat_00072,images/train/cat/cat_00072.png,2,cat
train_cat_00073,images/train/cat/cat_00073.png,2,cat
train_cat_00074,images/train/cat/cat_00074.png,2,cat
train_cat_00075,images/train/cat/cat_00075.png,2,cat
train_cat_00076,images/train/cat/cat_00076.png,2,cat
train_cat_00077,images/train/cat/cat_00077.png,2,cat
train_cat_00078,images/train/cat/cat_00078.png,2,cat
train_cat_00079,images/train/cat/cat_00079.png,2,cat
train_cat_00080,images/train/cat/cat_00080.png,2,cat
train_cat_00081,images/train/cat/cat_00081.png,2,cat
train_cat_00082,images/train/cat/cat_00082.png,2,cat
train_cat_00083,images/train/cat/cat_00083.png,2,cat
train_cat_00084,images/train/cat/cat_00084.png,2,cat
train_cat_00085,images/train/cat/cat_00085.png,2,cat
train_cat_00086,images/train/cat/cat_00086.png,2,cat
train_cat_00087,images/train/cat/cat_00087.png,2,cat
train_cat_00088,images/train/cat/cat_00088.png,2,cat
train_cat_00089,images/train/cat/cat_00089.png,2,cat
train_cat_00090,images/train/cat/cat_00090.png,2,cat
train_cat_00091,images/train/cat/cat_00091.png,2,cat
train_cat_00092,images/train/cat/cat_00092.png,2,cat
train_cat_00093,images/train/cat/cat_00093.png,2,cat
train_cat_00094,images/train/cat/cat_00094.png,2,cat
train_cat_00095,images/train/cat/cat_00095.png,2,cat
train_cat_00096,images/train/cat/cat_00096.png,2,cat
train_cat_00097,images/train/cat/cat_00097.png,2,cat
train_cat_00098,images/train/cat/cat_00098.png,2,cat
train_cat_00099,images/train/cat/cat_00099.png,2,cat
train_cat_00100,images/train/cat/cat_00100.png,2,cat
train_cat_00101,images/train/cat/cat_00101.png,2,cat
train_cat_00102,images/train/cat/cat_00102.png,2,cat
train_cat_00103,images/train/cat/cat_00103.png,2,cat
train_cat_00104,images/train/cat/cat_00104.png,2,cat
train_cat_00105,images/train/cat/cat_00105.png,2,cat
train_cat_00106,images/train/cat/cat_00106.png,2,cat
train_cat_00107,images/train/cat/cat_00107.png,2,cat
train_cat_00108,images/train/cat/cat_00108.png,2,cat
train_cat_00109,images/train/cat/cat_00109.png,2,cat
train_cat_00110,images/train/cat/cat_00110.png,2,cat
train_cat_00111,images/train/cat/cat_00111.png,2,cat
train_cat_00112,images/train/cat/cat_00112.png,2,cat
train_cat_00113,images/train/cat/cat_00113.png,2,cat
train_cat_00114,images/train/cat/cat_00114.png,2,cat
train_cat_00115,images/train/cat/cat_00115.png,2,cat
train_cat_00116,images/train/cat/cat_00116.png,2,cat
train_cat_00117,images/train/cat/cat_00117.png,2,cat
train_cat_00118,images/train/cat/cat_00118.png,2,cat
train_cat_00119,images/train/cat/cat_00119.png,2,cat
train_cat_00120,images/train/cat/cat_00120.png,2,cat
train_cat_00121,images/train/cat/cat_00121.png,2,cat
train_cat_00122,images/train/cat/cat_00122.png,2,cat
train_cat_00123,images/train/cat/cat_00123.png,2,cat
train_cat_00124,images/train/cat/cat_00124.png,2,cat
train_cat_00125,images/train/cat/cat_00125.png,2,cat
train_cat_00126,images/train/cat/cat_00126.png,2,cat
train_cat_00127,images/train/cat/cat_00127.png,2,cat
train_cat_00128,images/train/cat/cat_00128.png,2,cat
train_cat_00129,images/train/cat/cat_00129.png,2,cat
train_cat_00130,images/train/cat/cat_00130.png,2,cat
train_cat_00131,images/train/cat/cat_00131.png,2,cat
train_cat_00132,images/train/cat/cat_00132.png,2,cat
train_cat_00133,images/train/cat/cat_00133.png,2,cat
train_cat_00134,images/train/cat/cat_00134.png,2,cat
train_cat_00135,images/train/cat/cat_00135.png,2,cat
train_cat_00136,images/train/cat/cat_00136.png,2,cat
train_cat_00137,images/train/cat/cat_00137.png,2,cat
train_cat_00138,images/train/cat/cat_00138.png,2,cat
train_cat_00139,images/train/cat/cat_00139.png,2,cat
train_cat_00140,images/train/cat/cat_00140.png,2,cat
train_cat_00141,images/train/cat/cat_00141.png,2,cat
train_cat_00142,images/train/cat/cat_00142.png,2,cat
train_cat_00143,images/train/cat/cat_00143.png,2,cat
train_cat_00144,images/train/cat/cat_00144.png,2,cat
train_cat_00145,images/train/cat/cat_00145.png,2,cat
train_cat_00146,images/train/cat/cat_00146.png,2,cat
train_cat_00147,images/train/cat/cat_00147.png,2,cat
train_cat_00148,images/train/cat/cat_00148.png,2,cat
train_cat_00149,images/train/cat/cat_00149.png,2,cat
train_cat_00150,images/train/cat/cat_00150.png,2,cat
train_cat_00151,images/train/cat/cat_00151.png,2,cat
train_cat_00152,images/train/cat/cat_00152.png,2,cat
train_cat_00153,images/train/cat/cat_00153.png,2,cat
train_cat_00154,images/train/cat/cat_00154.png,2,cat
train_cat_00155,images/train/cat/cat_00155.png,2,cat
train_cat_00156,images/train/cat/cat_00156.png,2,cat
train_cat_00157,images/train/cat/cat_00157.png,2,cat
train_cat_00158,images/train/cat/cat_00158.png,2,cat
train_cat_00159,images/train/cat/cat_00159.png,2,cat
train_cat_00160,images/train/cat/cat_00160.png,2,cat
train_cat_00161,images/train/cat/cat_00161.png,2,cat
train_cat_00162,images/train/cat/cat_00162.png,2,cat
train_cat_00163,images/train/cat/cat_00163.png,2,cat
train_cat_00164,images/train/cat/cat_00164.png,2,cat
train_cat_00165,images/train/cat/cat_00165.png,2,cat
train_cat_00166,images/train/cat/cat_00166.png,2,cat
train_cat_00167,images/train/cat/cat_00167.png,2,cat
train_cat_00168,images/train/cat/cat_00168.png,2,cat
train_cat_00169,images/train/cat/cat_00169.png,2,cat
train_cat_00170,images/train/cat/cat_00170.png,2,cat
train_cat_00171,images/train/cat/cat_00171.png,2,cat
train_cat_00172,images/train/cat/cat_00172.png,2,cat
train_cat_00173,images/train/cat/cat_00173.png,2,cat
train_cat_00174,images/train/cat/cat_00174.png,2,cat
train_cat_00175,images/train/cat/cat_00175.png,2,cat
train_cat_00176,images/train/cat/cat_00176.png,2,cat
train_cat_00177,images/train/cat/cat_00177.png,2,cat
train_cat_00178,images/train/cat/cat_00178.png,2,cat
train_cat_00179,images/train/cat/cat_00179.png,2,cat
train_cat_00180,images/train/cat/cat_00180.png,2,cat
train_cat_00181,images/train/cat/cat_00181.png,2,cat
train_cat_00182,images/train/cat/cat_00182.png,2,cat
train_cat_00183,images/train/cat/cat_00183.png,2,cat
train_cat_00184,images/train/cat/cat_00184.png,2,cat
train_cat_00185,images/train/cat/cat_00185.png,2,cat
train_cat_00186,images/train/cat/cat_00186.png,2,cat
train_cat_00187,images/train/cat/cat_00187.png,2,cat
train_cat_00188,images/train/cat/cat_00188.png,2,cat
train_cat_00189,images/train/cat/cat_00189.png,2,cat
train_cat_00190,images/train/cat/cat_00190.png,2,cat
train_cat_00191,images/train/cat/cat_00191.png,2,cat
train_cat_00192,images/train/cat/cat_00192.png,2,cat
train_cat_00193,images/train/cat/cat_00193.png,2,cat
train_cat_00194,images/train/cat/cat_00194.png,2,cat
train_cat_00195,images/train/cat/cat_00195.png,2,cat
train_cat_00196,images/train/cat/cat_00196.png,2,cat
train_cat_00197,images/train/cat/cat_00197.png,2,cat
train_cat_00198,images/train/cat/cat_00198.png,2,cat
train_cat_00199,images/train/cat/cat_00199.png,2,cat
train_cat_00200,images/train/cat/cat_00200.png,2,cat
train_cat_00201,images/train/cat/cat_00201.png,2,cat
train_cat_00202,images/train/cat/cat_00202.png,2,cat
train_cat_00203,images/train/cat/cat_00203.png,2,cat
train_cat_00204,images/train/cat/cat_00204.png,2,cat
train_cat_00205,images/train/cat/cat_00205.png,2,cat
train_cat_00206,images/train/cat/cat_00206.png,2,cat
train_cat_00207,images/train/cat/cat_00207.png,2,cat
train_cat_00208,images/train/cat/cat_00208.png,2,cat
train_cat_00209,images/train/cat/cat_00209.png,2,cat
train_cat_00210,images/train/cat/cat_00210.png,2,cat
train_cat_00211,images/train/cat/cat_00211.png,2,cat
train_cat_00212,images/train/cat/cat_00212.png,2,cat
train_cat_00213,images/train/cat/cat_00213.png,2,cat
train_cat_00214,images/train/cat/cat_00214.png,2,cat
train_cat_00215,images/train/cat/cat_00215.png,2,cat
train_cat_00216,images/train/cat/cat_00216.png,2,cat
train_cat_00217,images/train/cat/cat_00217.png,2,cat
train_cat_00218,images/train/cat/cat_00218.png,2,cat
train_cat_00219,images/train/cat/cat_00219.png,2,cat
train_cat_00220,images/train/cat/cat_00220.png,2,cat
train_cat_00221,images/train/cat/cat_00221.png,2,cat
train_cat_00222,images/train/cat/cat_00222.png,2,cat
train_cat_00223,images/train/cat/cat_00223.png,2,cat
train_cat_00224,images/train/cat/cat_00224.png,2,cat
train_cat_00225,images/train/cat/cat_00225.png,2,cat
train_cat_00226,images/train/cat/cat_00226.png,2,cat
train_cat_00227,images/train/cat/cat_00227.png,2,cat
train_cat_00228,images/train/cat/cat_00228.png,2,cat
train_cat_00229,images/train/cat/cat_00229.png,2,cat
train_cat_00230,images/train/cat/cat_00230.png,2,cat
train_cat_00231,images/train/cat/cat_00231.png,2,cat
train_cat_00232,images/train/cat/cat_00232.png,2,cat
train_cat_00233,images/train/cat/cat_00233.png,2,cat
train_cat_00234,images/train/cat/cat_00234.png,2,cat
train_cat_00235,images/train/cat/cat_00235.png,2,cat
train_cat_00236,images/train/cat/cat_00236.png,2,cat
train_cat_00237,images/train/cat/cat_00237.png,2,cat
train_cat_00238,images/train/cat/cat_00238.png,2,cat
train_cat_00239,images/train/cat/cat_00239.png,2,cat
train_cat_00240,images/train/cat/cat_00240.png,2,cat
train_cat_00241,images/train/cat/cat_00241.png,2,cat
train_cat_00242,images/train/cat/cat_00242.png,2,cat
train_cat_00243,images/train/cat/cat_00243.png,2,cat
train_cat_00244,images/train/cat/cat_00244.png,2,cat
train_cat_00245,images/train/cat/cat_00245.png,2,cat
train_cat_00246,images/train/cat/cat_00246.png,2,cat
train_cat_00247,images/train/cat/cat_00247.png,2,cat
train_cat_00248,images/train/cat/cat_00248.png,2,cat
train_cat_00249,images/train/cat/cat_00249.png,2,cat
train_cat_00250,images/train/cat/cat_00250.png,2,cat
train_cat_00251,images/train/cat/cat_00251.png,2,cat
train_cat_00252,images/train/cat/cat_00252.png,2,cat
train_cat_00253,images/train/cat/cat_00253.png,2,cat
train_cat_00254,images/train/cat/cat_00254.png,2,cat
train_cat_00255,images/train/cat/cat_00255.png,2,cat
train_cat_00256,images/train/cat/cat_00256.png,2,cat
train_cat_00257,images/train/cat/cat_00257.png,2,cat
train_cat_00258,images/train/cat/cat_00258.png,2,cat
train_cat_00259,images/train/cat/cat_00259.png,2,cat
train_cat_00260,images/train/cat/cat_00260.png,2,cat
train_cat_00261,images/train/cat/cat_00261.png,2,cat
train_cat_00262,images/train/cat/cat_00262.png,2,cat
train_cat_00263,images/train/cat/cat_00263.png,2,cat
train_cat_00264,images/train/cat/cat_00264.png,2,cat
train_cat_00265,images/train/cat/cat_00265.png,2,cat
train_cat_00266,images/train/cat/cat_00266.png,2,cat
train_cat_00267,images/train/cat/cat_00267.png,2,cat
train_cat_00268,images/train/cat/cat_00268.png,2,cat
train_cat_00269,images/train/cat/cat_00269.png,2,cat
train_cat_00270,images/train/cat/cat_00270.png,2,cat
train_cat_00271,images/train/cat/cat_00271.png,2,cat
train_cat_00272,images/train/cat/cat_00272.png,2,cat
train_cat_00273,images/train/cat/cat_00273.png,2,cat
train_cat_00274,images/train/cat/cat_00274.png,2,cat
train_cat_00275,images/train/cat/cat_00275.png,2,cat
train_cat_00276,images/train/cat/cat_00276.png,2,cat
train_cat_00277,images/train/cat/cat_00277.png,2,cat
train_cat_00278,images/train/cat/cat_00278.png,2,cat
train_cat_00279,images/train/cat/cat_00279.png,2,cat
train_cat_00280,images/train/cat/cat_00280.png,2,cat
train_cat_00281,images/train/cat/cat_00281.png,2,cat
train_cat_00282,images/train/cat/cat_00282.png,2,cat
train_cat_00283,images/train/cat/cat_00283.png,2,cat
train_cat_00284,images/train/cat/cat_00284.png,2,cat
train_cat_00285,images/train/cat/cat_00285.png,2,cat
train_cat_00286,images/train/cat/cat_00286.png,2,cat
train_cat_00287,images/train/cat/cat_00287.png,2,cat
train_cat_00288,images/train/cat/cat_00288.png,2,cat
train_cat_00289,images/train/cat/cat_00289.png,2,cat
train_cat_00290,images/train/cat/cat_00290.png,2,cat
train_cat_00291,images/train/cat/cat_00291.png,2,cat
train_cat_00292,images/train/cat/cat_00292.png,2,cat
train_cat_00293,images/train/cat/cat_00293.png,2,cat
train_cat_00294,images/train/cat/cat_00294.png,2,cat
train_cat_00295,images/train/cat/cat_00295.png,2,cat
train_cat_00296,images/train/cat/cat_00296.png,2,cat
train_cat_00297,images/train/cat/cat_00297.png,2,cat
train_cat_00298,images/train/cat/cat_00298.png,2,cat
train_cat_00299,images/train/cat/cat_00299.png,2,cat
train_cat_00300,images/train/cat/cat_00300.png,2,cat
train_cat_00301,images/train/cat/cat_00301.png,2,cat
train_cat_00302,images/train/cat/cat_00302.png,2,cat
train_cat_00303,images/train/cat/cat_00303.png,2,cat
train_cat_00304,images/train/cat/cat_00304.png,2,cat
train_cat_00305,images/train/cat/cat_00305.png,2,cat
train_cat_00306,images/train/cat/cat_00306.png,2,cat
train_cat_00307,images/train/cat/cat_00307.png,2,cat
train_cat_00308,images/train/cat/cat_00308.png,2,cat
train_cat_00309,images/train/cat/cat_00309.png,2,cat
train_cat_00310,images/train/cat/cat_00310.png,2,cat
train_cat_00311,images/train/cat/cat_00311.png,2,cat
train_cat_00312,images/train/cat/cat_00312.png,2,cat
train_cat_00313,images/train/cat/cat_00313.png,2,cat
train_cat_00314,images/train/cat/cat_00314.png,2,cat
train_cat_00315,images/train/cat/cat_00315.png,2,cat
train_cat_00316,images/train/cat/cat_00316.png,2,cat
train_cat_00317,images/train/cat/cat_00317.png,2,cat
train_cat_00318,images/train/cat/cat_00318.png,2,cat
train_cat_00319,images/train/cat/cat_00319.png,2,cat
train_cat_00320,images/train/cat/cat_00320.png,2,cat
train_cat_00321,images/train/cat/cat_00321.png,2,cat
train_cat_00322,images/train/cat/cat_00322.png,2,cat
train_cat_00323,images/train/cat/cat_00323.png,2,cat
train_cat_00324,images/train/cat/cat_00324.png,2,cat
train_cat_00325,images/train/cat/cat_00325.png,2,cat
train_cat_00326,images/train/cat/cat_00326.png,2,cat
train_cat_00327,images/train/cat/cat_00327.png,2,cat
train_cat_00328,images/train/cat/cat_00328.png,2,cat
train_cat_00329,images/train/cat/cat_00329.png,2,cat
train_cat_00330,images/train/cat/cat_00330.png,2,cat
train_cat_00331,images/train/cat/cat_00331.png,2,cat
train_cat_00332,images/train/cat/cat_00332.png,2,cat
train_cat_00333,images/train/cat/cat_00333.png,2,cat
train_cat_00334,images/train/cat/cat_00334.png,2,cat
train_cat_00335,images/train/cat/cat_00335.png,2,cat
train_cat_00336,images/train/cat/cat_00336.png,2,cat
train_cat_00337,images/train/cat/cat_00337.png,2,cat
train_cat_00338,images/train/cat/cat_00338.png,2,cat
train_cat_00339,images/train/cat/cat_00339.png,2,cat
train_cat_00340,images/train/cat/cat_00340.png,2,cat
train_cat_00341,images/train/cat/cat_00341.png,2,cat
train_cat_00342,images/train/cat/cat_00342.png,2,cat
train_cat_00343,images/train/cat/cat_00343.png,2,cat
train_cat_00344,images/train/cat/cat_00344.png,2,cat
train_cat_00345,images/train/cat/cat_00345.png,2,cat
train_cat_00346,images/train/cat/cat_00346.png,2,cat
train_cat_00347,images/train/cat/cat_00347.png,2,cat
train_cat_00348,images/train/cat/cat_00348.png,2,cat
train_cat_00349,images/train/cat/cat_00349.png,2,cat
train_cat_00350,images/train/cat/cat_00350.png,2,cat
train_cat_00351,images/train/cat/cat_00351.png,2,cat
train_cat_00352,images/train/cat/cat_00352.png,2,cat
train_cat_00353,images/train/cat/cat_00353.png,2,cat
train_cat_00354,images/train/cat/cat_00354.png,2,cat
train_cat_00355,images/train/cat/cat_00355.png,2,cat
train_cat_00356,images/train/cat/cat_00356.png,2,cat
train_cat_00357,images/train/cat/cat_00357.png,2,cat
train_cat_00358,images/train/cat/cat_00358.png,2,cat
train_cat_00359,images/train/cat/cat_00359.png,2,cat
train_cat_00360,images/train/cat/cat_00360.png,2,cat
train_cat_00361,images/train/cat/cat_00361.png,2,cat
train_cat_00362,images/train/cat/cat_00362.png,2,cat
train_cat_00363,images/train/cat/cat_00363.png,2,cat
train_cat_00364,images/train/cat/cat_00364.png,2,cat
train_cat_00365,images/train/cat/cat_00365.png,2,cat
train_cat_00366,images/train/cat/cat_00366.png,2,cat
train_cat_00367,images/train/cat/cat_00367.png,2,cat
train_cat_00368,images/train/cat/cat_00368.png,2,cat
train_cat_00369,images/train/cat/cat_00369.png,2,cat
train_cat_00370,images/train/cat/cat_00370.png,2,cat
train_cat_00371,images/train/cat/cat_00371.png,2,cat
train_cat_00372,images/train/cat/cat_00372.png,2,cat
train_cat_00373,images/train/cat/cat_00373.png,2,cat
train_cat_00374,images/train/cat/cat_00374.png,2,cat
train_deer_00000,images/train/deer/deer_00000.png,3,deer
train_deer_00001,images/train/deer/deer_00001.png,3,deer
train_deer_00002,images/train/deer/deer_00002.png,3,deer
train_deer_00003,images/train/deer/deer_00003.png,3,deer
train_deer_00004,images/train/deer/deer_00004.png,3,deer
train_deer_00005,images/train/deer/deer_00005.png,3,deer
train_deer_00006,images/train/deer/deer_00006.png,3,deer
train_deer_00007,images/train/deer/deer_00007.png,3,deer
train_deer_00008,images/train/deer/deer_00008.png,3,deer
train_deer_00009,images/train/deer/deer_00009.png,3,deer
train_deer_00010,images/train/deer/deer_00010.png,3,deer
train_deer_00011,images/train/deer/deer_00011.png,3,deer
train_deer_00012,images/train/deer/deer_00012.png,3,deer
train_deer_00013,images/train/deer/deer_00013.png,3,deer
train_deer_00014,images/train/deer/deer_00014.png,3,deer
train_deer_00015,images/train/deer/deer_00015.png,3,deer
train_deer_00016,images/train/deer/deer_00016.png,3,deer
train_deer_00017,images/train/deer/deer_00017.png,3,deer
train_deer_00018,images/train/deer/deer_00018.png,3,deer
train_deer_00019,images/train/deer/deer_00019.png,3,deer
train_deer_00020,images/train/deer/deer_00020.png,3,deer
train_deer_00021,images/train/deer/deer_00021.png,3,deer
train_deer_00022,images/train/deer/deer_00022.png,3,deer
train_deer_00023,images/train/deer/deer_00023.png,3,deer
train_deer_00024,images/train/deer/deer_00024.png,3,deer
train_deer_00025,images/train/deer/deer_00025.png,3,deer
train_deer_00026,images/train/deer/deer_00026.png,3,deer
train_deer_00027,images/train/deer/deer_00027.png,3,deer
train_deer_00028,images/train/deer/deer_00028.png,3,deer
train_deer_00029,images/train/deer/deer_00029.png,3,deer
train_deer_00030,images/train/deer/deer_00030.png,3,deer
train_deer_00031,images/train/deer/deer_00031.png,3,deer
train_deer_00032,images/train/deer/deer_00032.png,3,deer
train_deer_00033,images/train/deer/deer_00033.png,3,deer
train_deer_00034,images/train/deer/deer_00034.png,3,deer
train_deer_00035,images/train/deer/deer_00035.png,3,deer
train_deer_00036,images/train/deer/deer_00036.png,3,deer
train_deer_00037,images/train/deer/deer_00037.png,3,deer
train_deer_00038,images/train/deer/deer_00038.png,3,deer
train_deer_00039,images/train/deer/deer_00039.png,3,deer
train_deer_00040,images/train/deer/deer_00040.png,3,deer
train_deer_00041,images/train/deer/deer_00041.png,3,deer
train_deer_00042,images/train/deer/deer_00042.png,3,deer
train_deer_00043,images/train/deer/deer_00043.png,3,deer
train_deer_00044,images/train/deer/deer_00044.png,3,deer
train_deer_00045,images/train/deer/deer_00045.png,3,deer
train_deer_00046,images/train/deer/deer_00046.png,3,deer
train_deer_00047,images/train/deer/deer_00047.png,3,deer
train_deer_00048,images/train/deer/deer_00048.png,3,deer
train_deer_00049,images/train/deer/deer_00049.png,3,deer
train_deer_00050,images/train/deer/deer_00050.png,3,deer
train_deer_00051,images/train/deer/deer_00051.png,3,deer
train_deer_00052,images/train/deer/deer_00052.png,3,deer
train_deer_00053,images/train/deer/deer_00053.png,3,deer
train_deer_00054,images/train/deer/deer_00054.png,3,deer
train_deer_00055,images/train/deer/deer_00055.png,3,deer
train_deer_00056,images/train/deer/deer_00056.png,3,deer
train_deer_00057,images/train/deer/deer_00057.png,3,deer
train_deer_00058,images/train/deer/deer_00058.png,3,deer
train_deer_00059,images/train/deer/deer_00059.png,3,deer
train_deer_00060,images/train/deer/deer_00060.png,3,deer
train_deer_00061,images/train/deer/deer_00061.png,3,deer
train_deer_00062,images/train/deer/deer_00062.png,3,deer
train_deer_00063,images/train/deer/deer_00063.png,3,deer
train_deer_00064,images/train/deer/deer_00064.png,3,deer
train_deer_00065,images/train/deer/deer_00065.png,3,deer
train_deer_00066,images/train/deer/deer_00066.png,3,deer
train_deer_00067,images/train/deer/deer_00067.png,3,deer
train_deer_00068,images/train/deer/deer_00068.png,3,deer
train_deer_00069,images/train/deer/deer_00069.png,3,deer
train_deer_00070,images/train/deer/deer_00070.png,3,deer
train_deer_00071,images/train/deer/deer_00071.png,3,deer
train_deer_00072,images/train/deer/deer_00072.png,3,deer
train_deer_00073,images/train/deer/deer_00073.png,3,deer
train_deer_00074,images/train/deer/deer_00074.png,3,deer
train_deer_00075,images/train/deer/deer_00075.png,3,deer
train_deer_00076,images/train/deer/deer_00076.png,3,deer
train_deer_00077,images/train/deer/deer_00077.png,3,deer
train_deer_00078,images/train/deer/deer_00078.png,3,deer
train_deer_00079,images/train/deer/deer_00079.png,3,deer
train_deer_00080,images/train/deer/deer_00080.png,3,deer
train_deer_00081,images/train/deer/deer_00081.png,3,deer
train_deer_00082,images/train/deer/deer_00082.png,3,deer
train_deer_00083,images/train/deer/deer_00083.png,3,deer
